smiles,type
CC1(C2CCC(C2)(C1O)C)C,0.0
CC1(C2CCC(C2)C1(C)NC)C,0.0
CC1(C2CCC(C2)C1=C)C,0.0
CC1(C2CCC(O1)(CC2)C)C,0.0
CC1(C2CCC1(C(=O)C2)C)C,0.0
CC1(C2CCC1(C(=O)C2=O)C)C,0.0
CC1(C2CCC1(C[N+](C2)(C)CCC[N+](C)(C)C)C)C.COS(=O)(=O)[O-].COS(=O)(=O)[O-],0.0
CC1(CC(=O)CC(N1)(C)C)C,0.0
CC1(CC(=O)CC(N1[O])(C)C)C,0.0
CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,0.0
CC1(CC(CC(C1)(C)CN)N)C,0.0
CC1(CC(CC(C1)(C)CN=C=O)N=C=O)C,0.0
CC1(CC(CC(N1)(C)C)O)C,0.0
CC1(CC(CC(N1[O])(C)C)O)C,0.0
CC1(CC(CC(N1C)(C)C)O)C,0.0
CC1(CC/C(=C/C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C,0.0
CC1(CC2=C(O1)C(=CC=C2)N)C,0.0
CC1(CC2=C(O1)C(=CC=C2)O)C,0.0
CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,0.0
CC1(CC2=CC(OCC(O)=O)=C(Cl)C(Cl)=C2C1=O)C1CCCC1,0.0
CC1(CCC(=O)[C@H]2[C@@]13CC[C@H](C3)C2(C)C)C,0.0
CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,1.0
CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C,1.0
CC1(CCC(C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)(C)C)C,1.0
CC1(CCC(CC1)C(C)(C)N)N,0.0
CC1(CCC(CC1)C(C)(C)O)O,0.0
CC1(CCC(CC1)NC(=O)[C@H](CCC(=O)O)N)C,0.0
CC1(CCC=C2[C@@]13CC[C@@H](C3)C2(C)C)C,0.0
CC1(CCCC(N1C)(C)C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O,0.0
CC1(CCCCC1)C(=O)NC1=CC=C(O)C(Cl)=C1Cl,1.0
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,1.0
CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,1.0
CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N,0.0
CC1(CN(NC1=O)C2=CC=CC=C2)CO,0.0
CC1(CO)CN(NC1=O)C1=CC=CC=C1,0.0
CC1(CO[C@H](CN1)CC(=O)O)C,0.0
CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1,1.0
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,0.0
CC1(COP(OC1)OC2=CC=CC=C2)C,0.0
CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C.Cl,0.0
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C,0.0
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.0
CC1(O)CCC2C3CCC4CC(=O)C(CC4(C)C3CCC12C)=CO,0.0
CC1(O)CCC2C3CCC4CC(=O)OCC4(C)C3CCC12C,0.0
CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C(CO)O)OCCCN(C)C)C.Cl,0.0
CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,0.0
CC1(OC[C@H](O1)COC(=O)CCC2=CC=C(C=C2)OC[C@H](CNCCNC(=O)N3CCOCC3)O)C.Cl,0.0
CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)[O-])C.[Na+],0.0
CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)O)C,0.0
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,0.0
CC1(SC(SC(S1)(C)C)(C)C)C,0.0
CC1[C@H]2C[C@]2(CC1=O)C(C)C,0.0
CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],0.0
CC1=C([C@@H](C(=C(N1)C)C(=O)O[C@H]2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,1.0
CC1=C([C@H](C(=C(N1)C)C(=O)O[C@@H]2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,1.0
CC1=C([N+](=O)C2=CC=CC=C2N1[O-])C(=O)NCCO,0.0
CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-],1.0
CC1=C(C(=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,1.0
CC1=C(C(=C(C=C1)C)O)C,0.0
CC1=C(C(=C(C=C1)Cl)N)Cl,0.0
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+],0.0
CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)C)C,0.0
CC1=C(C(=C(C2=C1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)CCC(=O)OCCO)C,0.0
CC1=C(C(=CC=C1)[N+](=O)[O-])C,0.0
CC1=C(C(=CC=C1)[N+](=O)[O-])C(=O)O,0.0
CC1=C(C(=CC=C1)C(=O)O)[N+](=O)[O-],0.0
CC1=C(C(=CC=C1)C(=O)O)O,0.0
CC1=C(C(=CC=C1)C(C)(C)C)O,0.0
CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C.Cl,0.0
CC1=C(C(=CC=C1)C)[N+](=O)[O-],0.0
CC1=C(C(=CC=C1)C)N,0.0
CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O,0.0
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2,0.0
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2,0.0
CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC,0.0
CC1=C(C(=CC=C1)C)N(CCCC2=CN=CC=C2)C(=O)C(C)N.Cl.Cl,0.0
CC1=C(C(=CC=C1)C)NC(=O)C(C)N.Cl,0.0
CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N,0.0
CC1=C(C(=CC=C1)C)NC(=O)C2=CC=CC=C2C(=O)O,0.0
CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl,0.0
CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3,0.0
CC1=C(C(=CC=C1)C)NC(=O)CN(CC(=O)O)CC(=O)O,0.0
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2,0.0
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O,0.0
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCCCC2,0.0
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,0.0
CC1=C(C(=CC=C1)C)NC(=O)NC(=NC)N,0.0
CC1=C(C(=CC=C1)C)NC(=O)NC2=CCCN2C,0.0
CC1=C(C(=CC=C1)C)NC2=C(C=CC=N2)C(=O)O,1.0
CC1=C(C(=CC=C1)C)NC2=NCCCS2,0.0
CC1=C(C(=CC=C1)C)O,0.0
CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,1.0
CC1=C(C(=CC=C1)C)OCC(C)N.Cl,0.0
CC1=C(C(=CC=C1)CC2=CN=CN2)C.Cl,0.0
CC1=C(C(=CC=C1)N)N,1.0
CC1=C(C(=CC=C1)NC2=C(C=CC=N2)C(=O)O)C,0.0
CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,0.0
CC1=C(C(=CC=C1)O)C,0.0
CC1=C(C(=CC=C1)O)N,0.0
CC1=C(C(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C)Br,0.0
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],0.0
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],0.0
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],0.0
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],0.0
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],0.0
CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,0.0
CC1=C(C(=O)C(=C(C1=O)N2CC2)C(COC(=O)N)OC)N3CC3,0.0
CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,0.0
CC1=C(C(=O)C(=C(N1)C)Cl)Cl,0.0
CC1=C(C(=O)C=CN1C)O,0.0
CC1=C(C(=O)C=CO1)O,0.0
CC1=C(C(=O)C=CO1)OC(=O)C(C)C,0.0
CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,0.0
CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,0.0
CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)I,0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)[O-].[Na+],0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,0.0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C,0.0
CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,0.0
CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,0.0
CC1=C(C(=O)N2CCC[C@H](C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,0.0
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,0.0
CC1=C(C(=O)OC2=C1C=CC(=C2)OP(=O)(OCCCl)OCCCl)Cl,0.0
CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,1.0
CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,0.0
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,0.0
CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/C2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,1.0
CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,1.0
CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,1.0
CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,1.0
CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC.Cl.Cl,1.0
CC1=C(C(C2=CC=CC(=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1,1.0
CC1=C(C(CC=C1)(C)C)C=O,0.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,1.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)OC2=C(C3=C(C(=C2C)C)O[C@](CC3)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)/C)/C,0.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(CCCC2(C)C)C)\C)\C)/C)/C,0.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C,0.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,1.0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C=O)/C)/C,1.0
CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,0.0
CC1=C(C(CCC1)(C)C)C=O,0.0
CC1=C(C(CCC1)(C)C)CC=O,0.0
CC1=C(C(CCC1)(C)C)CCC(=O)C,0.0
CC1=C(C(CCC1=O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C(=O)CCC2(C)C)C)\C)\C)/C)/C,0.0
CC1=C(C)C(=C(C(=C1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,1.0
CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O,0.0
CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,1.0
CC1=C(C)C=C2N=C(N)SC2=C1,1.0
CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,1.0
CC1=C(C)N=C(S1)[N+]1=NC(=NN1C1=CC=CC=C1)C1=CC=CC=C1,1.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.0
CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-],1.0
CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,0.0
CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2.Cl,0.0
CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],0.0
CC1=C(C=C(C=C1)[N+](=O)[O-])C,0.0
CC1=C(C=C(C=C1)[N+](=O)[O-])N,0.0
CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)O,0.0
CC1=C(C=C(C=C1)C(=O)N)N,0.0
CC1=C(C=C(C=C1)C(=O)O)[N+](=O)[O-],0.0
CC1=C(C=C(C=C1)C(C)C2=CC(=C(C=C2)C)C)C,0.0
CC1=C(C=C(C=C1)C=O)C,0.0
CC1=C(C=C(C=C1)Cl)Cl,0.0
CC1=C(C=C(C=C1)N)[N+](=O)[O-],0.0
CC1=C(C=C(C=C1)N)C,0.0
CC1=C(C=C(C=C1)N)Cl,0.0
CC1=C(C=C(C=C1)N)N,1.0
CC1=C(C=C(C=C1)N)OC,0.0
CC1=C(C=C(C=C1)N)S(=O)(=O)O,0.0
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,1.0
CC1=C(C=C(C=C1)NC(=O)N(C)C)NC(=O)N(C)C,0.0
CC1=C(C=C(C=C1)O)C,0.0
CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+],0.0
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,0.0
CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,0.0
CC1=C(C=CC(=C1)[N+](=O)[O-])N,0.0
CC1=C(C=CC(=C1)C(=C2C=CC(=NC3=C(C=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)O)C=C2)C4=CC=C(C=C4)NC5=CC=C(C=C5)S(=O)(=O)[O-])N.[Na+].[Na+],0.0
CC1=C(C=CC(=C1)C(=O)O)[N+](=O)[O-],0.0
CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,1.0
CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O,1.0
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,0.0
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N.Cl.Cl,0.0
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=CC=CC=C4C(=C3)S(=O)(=O)[O-])N)C)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N.[Na+].[Na+],1.0
CC1=C(C=CC(=C1)CC2=CC(=C(C=C2)N)C)N,0.0
CC1=C(C=CC(=C1)Cl)N.Cl,0.0
CC1=C(C=CC(=C1)Cl)N=CN(C)C.Cl,0.0
CC1=C(C=CC(=C1)Cl)O,1.0
CC1=C(C=CC(=C1)Cl)OC,0.0
CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,0.0
CC1=C(C=CC(=C1)Cl)OCC(=O)[O-].[Na+],0.0
CC1=C(C=CC(=C1)Cl)OCC(=O)O,0.0
CC1=C(C=CC(=C1)Cl)OCCCC(=O)O,0.0
CC1=C(C=CC(=C1)N2C(=O)NC(=O)N(C2=O)C)OC3=CC=C(C=C3)S(=O)(=O)C(F)(F)F,0.0
CC1=C(C=CC(=C1)NC2=CC=C(C=C2)O)N,1.0
CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,1.0
CC1=C(C=CC(=C1)O)Cl,1.0
CC1=C(C=CC(=C1)O)N,1.0
CC1=C(C=CC(=C1)O)O,0.0
CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,0.0
CC1=C(C=CC(=C1)OC)Br,0.0
CC1=C(C=CC(=C1)OC)N,0.0
CC1=C(C=CC(=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2)C(C)(C)CC(C)(C)C.[Cl-],1.0
CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,0.0
CC1=C(C=CC(=C1C2=NOCC2)S(=O)(=O)C)C(=O)C3=CNN(C3=O)C,0.0
CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,0.0
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],0.0
CC1=C(C=CC=C1[N+](=O)[O-])C(=O)O,0.0
CC1=C(C=CC=C1[N+](=O)[O-])N,0.0
CC1=C(C=CC=C1Cl)[N+](=O)[O-],0.0
CC1=C(C=CC=C1Cl)N,0.0
CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O,1.0
CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,1.0
CC1=C(C=CC=C1N)N,1.0
CC1=C(C=CC=C1N=C=O)N=C=O,0.0
CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNC[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O,1.0
CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O.O,1.0
CC1=C(C=CC=C1O)O,0.0
CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],0.0
CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+],0.0
CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.C(=C/C(=O)O)\C(=O)O,0.0
CC1=C(C=CO1)S,0.0
CC1=C(C=CO1)SSC,0.0
CC1=C(C=CO1)SSC2=C(OC=C2)C,0.0
CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,1.0
CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)[N+](=O)[O-],1.0
CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)N,1.0
CC1=C(C2=C(C=C1)N=C(NC2=O)N)SC3=CC=NC=C3.Cl.Cl,0.0
CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,0.0
CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,1.0
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,0.0
CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl,0.0
CC1=C(C2=C(O1)C(=CC=C2)NC(=O)C3=C(C=CC=C3Cl)Cl)C(C)(C)O,1.0
CC1=C(C2=CC(=C(C=C2N1)OC)OC)CCN3CCN(CC3)C4=CC=CC=C4.Cl,0.0
CC1=C(C2=CC=CC=C2C(=C1)O)O,0.0
CC1=C(C2=CC=CC=C2C=C1)[N+](=O)[O-],0.0
CC1=C(C2=CC=CC=C2C=C1)C,0.0
CC1=C(C2=CC=CC=C2N1CCC(=O)O)CN3C=CN=C3,0.0
CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)O)C(=C3C)CCC(=O)OC)C=C,1.0
CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)[O-])C)C(=C3C)CCC(=O)[O-])C=C.[Na+].[Na+],0.0
CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C\C1=CC=C(C=C1)S(C)=O,1.0
CC1=C(CC2=NCCN2)C2=CC=CC=C2S1,0.0
CC1=C(CCN)C2=CC(O)=CC=C2N1,0.0
CC1=C(CCN2CCC(CC2)C(=O)C2=CC=C(F)C=C2)C(=O)N2C=CC=CC2=N1,0.0
CC1=C(CCOC2=CC=C(CC(NC3=CC=CC=C3C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,1.0
CC1=C(CCOP(O)(=O)OP(O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N,0.0
CC1=C(CCOP(O)(O)=O)SC=[N+]1CC1=CN=C(C)N=C1N,0.0
CC1=C(Cl)C(C)=[N+]([O-])C(Cl)=C1C1=NOC(=N1)C1=CC(O)=C(O)C(=C1)[N+]([O-])=O,0.0
CC1=C(Cl)C=CC=C1NC1=CC=CC=C1C(O)=O,1.0
CC1=C(Cl)C=CC=C1NC1=NC=CC=C1C(O)=O,1.0
CC1=C(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)C=CC=C1C1=CC=CC=C1,1.0
CC1=C(F)C(F)=C(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)C(F)=C1F,1.0
CC1=C(N(C(=C1)CC(=O)[O-])C)C(=O)C2=CC=C(C=C2)Cl.[Na+],0.0
CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CCN(C)C)C,0.0
CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O.CC(=O)O,1.0
CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Cl)C=C1,1.0
CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl,1.0
CC1=C(N)C=CC=C1N,1.0
CC1=C(N=C(C(=N1)C)C)C,0.0
CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCCN=C(N)N)O.OS(=O)(=O)O.OS(=O)(=O)O,0.0
CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)O[C@H]3[C@H]([C@H]([C@@H]([C@@H](O3)CO)O)O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCCN[C@@H](C)C7=CC=CC=C7)O.OS(=O)(=O)O,0.0
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,0.0
CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl,0.0
CC1=C(N=CN1)CSCCNC(=NC)NC#N,0.0
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N/OC)/C3=CSC(=N3)N)SC1)C(=O)OCOC(=O)C(C)(C)C.Cl,0.0
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,0.0
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O,0.0
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,0.0
CC1=C(NC(=O)N1)C(=O)C2=CC=C(C=C2)SC,0.0
CC1=C(NC2=NC=CC=C2C(O)=O)C=CC=C1C(F)(F)F,1.0
CC1=C(OC(=C1C(=O)NC2=CC=CC=C2)C)C,1.0
CC1=C(OC(=N1)C2=CC=C(C=C2)Cl)COC(C)(C)C(=O)O,0.0
CC1=C(OC2=C(C1=O)C=CC(=C2CN(C)C)OC)C3=CC=CC=C3.Cl,0.0
